ts,mint,symbol,arm,entry_lag_s,mint_authority,freeze_authority,top1_share,top5_share,holders_sampled,decimals,danger,holders_error,price_impact_pct,quoted_out,sol_in_lamports,tx_count,tx_span_s,tx_per_min,tx_capped,slot_dense_share,sig_n5m,source,boosts,m5_buys,m5_sells,buy_ratio_m5,h1_buys,h1_sells,vol_m5_usd,vol_h1_usd,chg_m5_pct,chg_h1_pct,liquidity_usd,mentions_15m,mentions_1h,authors_1h,reach_1h,dev_buy_sol,has_telegram,has_twitter,has_website
1788767721,7S1m8isUPQgkEeWkxbdTivVNgF5zAfz3HaaKNYcA9TYF,Woge,hotctl1h,189.6,False,False,,,0,6,,,1.373448415383747,94494440916,19162296,1000,91,659.34,True,0.899,1000,dex,0,1359,642,2.117,1359,642,133307.11,133307.11,87.56,87.56,24674.41,,,,,,,,
1788767721,BmDoT4GwbGkk156qM6opGJTHihiQyXF2EF9TgHRfpump,ZEC,hotctl1h,137.6,False,False,,,0,6,,,3.636366731245498,86710097678,19162296,1000,176,340.91,True,0.573,1000,dex,0,323,204,1.583,323,204,18591.87,18591.87,246.0,246.0,,,,,,3.0,,,
1788767836,9XDac9jjYXASPigwFVdjZoywU9ni44cXQsCbDWLC6Nk4,KAT,hotctl,197.3,False,False,,,0,6,,,0.8254766014329259,170853752160,19152949,1000,150,400.0,True,0.328,1000,dex,0,376,222,1.694,376,222,18737.28,18737.28,20.14,20.14,19747.74,,,,,,,,
1788767836,52o7EKA3kLjpqguzN9SgHn36saxc8KYphTr4PYTdpump,ICOIN,hotctl,146.3,False,False,,,0,6,,,1.2952986243780211,144386098818,19152949,1000,108,555.56,True,0.821,1000,dex,0,343,285,1.204,343,285,21662.35,21662.35,274.0,274.0,,,,,,3.0,,,
1788767836,9XDac9jjYXASPigwFVdjZoywU9ni44cXQsCbDWLC6Nk4,KAT,hotctl1h,197.3,False,False,,,0,6,,,0.0,172033533623,19152949,1000,150,400.0,True,0.328,1000,dex,0,376,222,1.694,376,222,18737.28,18737.28,20.14,20.14,19747.74,,,,,,,,
1788767836,52o7EKA3kLjpqguzN9SgHn36saxc8KYphTr4PYTdpump,ICOIN,hotctl1h,146.3,False,False,,,0,6,,,4.923221501328889,138141387450,19152949,1000,108,555.56,True,0.821,1000,dex,0,343,285,1.204,343,285,21662.35,21662.35,274.0,274.0,,,,,,3.0,,,
1788768153,9tDVxeAvkvxvFLtLeAx43Hv5gpfaz849JQZfYP9xtcq,$BLBT,hotctl,206.1,False,False,,,0,6,,,0.0,50767182235,19140709,1000,108,555.56,True,0.727,1000,dex,0,592,744,0.796,592,744,25175.81,25175.81,332.0,332.0,,,,,,,,,
1788768153,CkcXEyenjNGce1BcufM5xzU9QZss8zt5z962vYwytCbH,Titcoin,hotctl,278.1,False,False,,,0,6,,,0.0,137293489565,19140709,1000,270,222.22,True,0.405,1000,dex,0,593,390,1.521,656,423,41244.03,46017.4,52.85,408.0,,,,,,,,,
1788768153,9tDVxeAvkvxvFLtLeAx43Hv5gpfaz849JQZfYP9xtcq,$BLBT,hotctl1h,206.1,False,False,,,0,6,,,0.3503882817553508,50562523098,19140709,1000,108,555.56,True,0.727,1000,dex,0,592,744,0.796,592,744,25175.81,25175.81,332.0,332.0,,,,,,,,,
1788768153,CkcXEyenjNGce1BcufM5xzU9QZss8zt5z962vYwytCbH,Titcoin,hotctl1h,278.1,False,False,,,0,6,,,0.9286831129424066,138331355729,19140709,1000,270,222.22,True,0.405,1000,dex,0,593,390,1.521,656,423,41244.03,46017.4,52.85,408.0,,,,,,,,,
1788768257,6b8nQPLTPhgvbHLYKFRnXoAkrqSyxjXMGkyN49Vww7Hb,宝贝羊头,hotctl,213.4,False,False,,,0,6,,,2.2259331550336463,62384887789,19141451,1000,98,612.24,True,0.799,1000,dex,0,461,262,1.76,461,262,132365.58,132365.58,47.59,47.59,19983.71,,,,,,,,
1788768257,9MyCGzsLzr7usLEzkU1yyoZFEBX9Cj6cidYD9kdJzhRQ,POOH,hotctl,129.4,False,False,,,0,6,,,0.0,19512334475,19141451,1000,127,472.44,True,0.404,1000,dex,0,313,366,0.855,313,366,9090.28,9090.28,284.0,284.0,,,,,,,,,
1788768257,6b8nQPLTPhgvbHLYKFRnXoAkrqSyxjXMGkyN49Vww7Hb,宝贝羊头,hotctl1h,213.4,False,False,,,0,6,,,1.1245322372877409,62357080357,19141451,1000,98,612.24,True,0.799,1000,dex,0,461,262,1.76,461,262,132365.58,132365.58,47.59,47.59,19983.71,,,,,,,,
1788768257,9MyCGzsLzr7usLEzkU1yyoZFEBX9Cj6cidYD9kdJzhRQ,POOH,hotctl1h,129.4,False,False,,,0,6,,,0.0,21331239006,19141451,1000,127,472.44,True,0.404,1000,dex,0,313,366,0.855,313,366,9090.28,9090.28,284.0,284.0,,,,,,,,,
1788768351,3qHpojAxBoRwYeoZjgsrcM3TbWJeVDSJMycRgL8Npump,NVIDOG,hotctl,263.5,False,False,,,0,6,,,2.0885554320867876,29381449933,19148497,1000,25,2400.0,True,0.997,1000,dex,0,1868,271,6.893,1909,274,128198.87,138475.33,-51.97,-10.1,20728.15,,,,,0.9877,,,
1788768351,3qHpojAxBoRwYeoZjgsrcM3TbWJeVDSJMycRgL8Npump,NVIDOG,hotctl1h,263.5,False,False,,,0,6,,,4.730716136457214,27887006815,19148497,1000,25,2400.0,True,0.997,1000,dex,0,1868,271,6.893,1909,274,128198.87,138475.33,-51.97,-10.1,20728.15,,,,,0.9877,,,
1788768434,Gk2Fgh2TNx9wWKQYMSEnP7yHFwzXTWNfsKrWGAApump,SIDEYE,organic,238.2,False,False,,,0,6,,,0.0,74350272183,19142581,915,303,181.19,False,0.1541,876,dex,0,413,267,1.547,413,267,35205.3,35205.3,882.0,882.0,,,,,,0.0,,,
1788768434,F63avSoxeL5h5ARhJpcS2oE1wcQQyJBDkKUzkJa5pump,NASCAT,hotctl,181.2,False,False,,,0,6,,,1.0836016036757945,11992062295,19142581,1000,55,1090.91,True,0.94,1000,dex,0,1163,444,2.619,1163,444,66778.49,66778.49,169.0,169.0,36345.74,,,,,0.4938,,,
1788768434,8LsFYuqn5VpqcZLS3CLVgMQyxS1VEXmfFiJWY49xHDiv,CORN,hotctl,197.2,False,False,,,0,6,,,2.023582017240005,358336120603,19142581,1000,101,594.06,True,0.925,1000,dex,0,489,357,1.37,489,357,34792.29,34792.29,47.57,47.57,,,,,,3.0832,,,
1788768434,Gk2Fgh2TNx9wWKQYMSEnP7yHFwzXTWNfsKrWGAApump,SIDEYE,hotctl,238.2,False,False,,,0,6,,,3.36927758339748,73427561318,19142581,915,303,181.19,False,0.1541,876,dex,0,413,267,1.547,413,267,35205.3,35205.3,882.0,882.0,,,,,,0.0,,,
1788768434,Gk2Fgh2TNx9wWKQYMSEnP7yHFwzXTWNfsKrWGAApump,SIDEYE,organic1h,238.2,False,False,,,0,6,,,1.7598675113521558,72331060151,19142581,915,303,181.19,False,0.1541,876,dex,0,413,267,1.547,413,267,35205.3,35205.3,882.0,882.0,,,,,,0.0,,,
1788768434,F63avSoxeL5h5ARhJpcS2oE1wcQQyJBDkKUzkJa5pump,NASCAT,hotctl1h,181.2,False,False,,,0,6,,,1.502641502134661,11808750662,19142581,1000,55,1090.91,True,0.94,1000,dex,0,1163,444,2.619,1163,444,66778.49,66778.49,169.0,169.0,36345.74,,,,,0.4938,,,
1788768434,8LsFYuqn5VpqcZLS3CLVgMQyxS1VEXmfFiJWY49xHDiv,CORN,hotctl1h,197.2,False,False,,,0,6,,,1.5631286569008422,358336120603,19142581,1000,101,594.06,True,0.925,1000,dex,0,489,357,1.37,489,357,34792.29,34792.29,47.57,47.57,,,,,,3.0832,,,
1788768434,Gk2Fgh2TNx9wWKQYMSEnP7yHFwzXTWNfsKrWGAApump,SIDEYE,hotctl1h,238.2,False,False,,,0,6,,,2.1647912631738833,71823853166,19142581,915,303,181.19,False,0.1541,876,dex,0,413,267,1.547,413,267,35205.3,35205.3,882.0,882.0,,,,,,0.0,,,
1788768574,AJ5bDxmgfr4ujU73fB3QQ8kMwmwZMe1jhZej1SUFpump,coin,hotctl,168.9,False,False,,,0,6,,,1.1951678921136244,378300530051,19127164,1000,210,285.71,True,0.743,1000,dex,0,535,411,1.302,535,411,35615.27,35615.27,89.66,89.66,,,,,,,,,
1788768574,9ecceDC1dhhc7mt1PLVkhAEstwHyDWdXzXT6cn6nGLZf,NASCAT,hotctl,196.9,False,False,,,0,6,,,0.13686463165678886,167558092217,19127164,1000,141,425.53,True,0.395,1000,dex,0,1195,706,1.693,1302,756,63633.53,68845.7,6.41,27.89,20522.18,,,,,,,,
1788768574,AJ5bDxmgfr4ujU73fB3QQ8kMwmwZMe1jhZej1SUFpump,coin,hotctl1h,168.9,False,False,,,0,6,,,0.0,401894207211,19127164,1000,210,285.71,True,0.743,1000,dex,0,535,411,1.302,535,411,35615.27,35615.27,89.66,89.66,,,,,,,,,
1788768574,9ecceDC1dhhc7mt1PLVkhAEstwHyDWdXzXT6cn6nGLZf,NASCAT,hotctl1h,196.9,False,False,,,0,6,,,0.3141290256197506,169796437804,19127164,1000,141,425.53,True,0.395,1000,dex,0,1195,706,1.693,1302,756,63633.53,68845.7,6.41,27.89,20522.18,,,,,,,,
1788768749,CSvsrR7QwbhCb72S4UKsNE7ypHRve6SBUEe7rzSgoRBx,ZEC,organic,146.6,False,False,,,0,6,,,0.3399520695197594,429012456743,19118802,845,203,249.75,False,0.2331,845,dex,0,415,332,1.25,415,332,14491.3,14491.3,47.01,47.01,8095.7,,,,,,,,
1788768749,8zNRgxJKJdQVvm2w2p3yBSmQRBsLaYudYRQnc759wpZK,musd,hotctl,130.6,False,False,,,0,6,,,0.0,130858116435,19118802,1000,80,750.0,True,0.82,1000,dex,0,985,484,2.035,985,484,69310.83,69310.83,24.77,24.77,20052.59,,,,,,,,
1788768749,ENR7p9qhNefopEHquRaAhkGLXmiqd6QQtX7iNHAApump,BTC,hotctl,134.6,False,False,,,0,6,,,1.0612086639371057,132772188160,19118802,1000,85,705.88,True,0.81,1000,dex,0,397,266,1.492,397,266,22349.42,22349.42,372.0,372.0,,,,,,0.001,,,
1788768749,BYZWxeVepLGL2V8VcUveTMcFv4UtbiZCt19jzM1Mpump,ONEZDOLLAR,hotctl,145.6,False,False,,,0,6,,,2.901938320278011,35336156978,19118802,1000,44,1363.64,True,0.968,1000,dex,0,384,289,1.329,384,289,57340.14,57340.14,-27.27,-27.27,13409.16,,,,,0.0247,,,
1788768749,CSvsrR7QwbhCb72S4UKsNE7ypHRve6SBUEe7rzSgoRBx,ZEC,hotctl,146.6,False,False,,,0,6,,,0.0,398689665618,19118802,845,203,249.75,False,0.2331,845,dex,0,415,332,1.25,415,332,14491.3,14491.3,47.01,47.01,8095.7,,,,,,,,
1788768749,7HYdq9UTLPLBcbqx5YXgEFPJbgTgbSTPt2aA2VTmqh3w,BONER,hotctl,158.6,False,False,,,0,6,,,2.0966925341915696,5826772584,19118802,1000,111,540.54,True,0.468,1000,dex,0,579,652,0.888,579,652,42086.63,42086.63,607.0,607.0,45802.59,,,,,0.3605,,,
1788768749,CSvsrR7QwbhCb72S4UKsNE7ypHRve6SBUEe7rzSgoRBx,ZEC,organic1h,146.6,False,False,,,0,6,,,1.045267413893322,397085451878,19118802,845,203,249.75,False,0.2331,845,dex,0,415,332,1.25,415,332,14491.3,14491.3,47.01,47.01,8095.7,,,,,,,,
1788768749,8zNRgxJKJdQVvm2w2p3yBSmQRBsLaYudYRQnc759wpZK,musd,hotctl1h,130.6,False,False,,,0,6,,,0.17533269361763337,116404292985,19118802,1000,80,750.0,True,0.82,1000,dex,0,985,484,2.035,985,484,69310.83,69310.83,24.77,24.77,20052.59,,,,,,,,
1788768749,ENR7p9qhNefopEHquRaAhkGLXmiqd6QQtX7iNHAApump,BTC,hotctl1h,134.6,False,False,,,0,6,,,0.9493778290792386,136371518047,19118802,1000,85,705.88,True,0.81,1000,dex,0,397,266,1.492,397,266,22349.42,22349.42,372.0,372.0,,,,,,0.001,,,
1788768749,CSvsrR7QwbhCb72S4UKsNE7ypHRve6SBUEe7rzSgoRBx,ZEC,hotctl1h,146.6,False,False,,,0,6,,,0.3911054122266367,383269091802,19118802,845,203,249.75,False,0.2331,845,dex,0,415,332,1.25,415,332,14491.3,14491.3,47.01,47.01,8095.7,,,,,,,,
1788768749,7HYdq9UTLPLBcbqx5YXgEFPJbgTgbSTPt2aA2VTmqh3w,BONER,hotctl1h,158.6,False,False,,,0,6,,,1.0525212699803264,6221976787,19118802,1000,111,540.54,True,0.468,1000,dex,0,579,652,0.888,579,652,42086.63,42086.63,607.0,607.0,45802.59,,,,,0.3605,,,
1788768883,AJ5bDxmgfr4ujU73fB3QQ8kMwmwZMe1jhZej1SUFpump,coin,organic,477.2,False,False,,,0,6,,,1.1392297845217607,511011693474,19129291,1000,210,285.71,True,0.743,1000,dex,0,535,411,1.302,535,411,35615.27,35615.27,89.66,89.66,,,,,,,,,
1788768883,E9t9bQBCocQ5YBB2eZn9qZVSRRPrCHi6967SY8X9T2N1,ZEC,hotctl,211.2,False,False,,,0,6,,,0.1802827865041234,157556459405,19129291,1000,104,576.92,True,0.727,1000,dex,0,660,308,2.143,660,308,30342.98,30342.98,18.98,18.98,19488.09,,,,,,,,
1788768883,AtAEkW8JLZooUVbQqMMzGzqYhas6xxp6tNW3ra2nhzxF,musd,hotctl,164.2,False,False,,,0,6,,,0.95927710203826,29557625892,19129291,1000,112,535.71,True,0.715,1000,dex,0,1038,296,3.507,1038,296,160917.05,160917.05,574.0,574.0,47261.42,,,,,,,,
1788768883,Akx7ezGLSyRFSQTN7ZN1NKzXfsYY9DMBCyE1HGU95QPW,musd,hotctl,150.2,False,False,,,0,6,,,0.8400692092727807,26945421946,19129291,1000,135,444.44,True,0.548,1000,dex,0,507,279,1.817,507,279,112122.06,112122.06,722.0,722.0,14181.32,,,,,,,,
1788768883,AJ5bDxmgfr4ujU73fB3QQ8kMwmwZMe1jhZej1SUFpump,coin,organic1h,477.2,False,False,,,0,6,,,1.3399340094639072,502916465243,19129291,1000,210,285.71,True,0.743,1000,dex,0,535,411,1.302,535,411,35615.27,35615.27,89.66,89.66,,,,,,,,,
1788768883,E9t9bQBCocQ5YBB2eZn9qZVSRRPrCHi6967SY8X9T2N1,ZEC,hotctl1h,211.2,False,False,,,0,6,,,2.2301907805398833,157052820490,19129291,1000,104,576.92,True,0.727,1000,dex,0,660,308,2.143,660,308,30342.98,30342.98,18.98,18.98,19488.09,,,,,,,,
1788768883,AtAEkW8JLZooUVbQqMMzGzqYhas6xxp6tNW3ra2nhzxF,musd,hotctl1h,164.2,False,False,,,0,6,,,1.9698092651324692,28369661503,19129291,1000,112,535.71,True,0.715,1000,dex,0,1038,296,3.507,1038,296,160917.05,160917.05,574.0,574.0,47261.42,,,,,,,,
1788768883,Akx7ezGLSyRFSQTN7ZN1NKzXfsYY9DMBCyE1HGU95QPW,musd,hotctl1h,150.2,False,False,,,0,6,,,0.0,27867441114,19129291,1000,135,444.44,True,0.548,1000,dex,0,507,279,1.817,507,279,112122.06,112122.06,722.0,722.0,14181.32,,,,,,,,
1788769008,ENR7p9qhNefopEHquRaAhkGLXmiqd6QQtX7iNHAApump,BTC,organic,393.2,False,False,,,0,6,,,2.2486577043622984,182158273316,19120731,1000,85,705.88,True,0.81,1000,dex,0,626,391,1.601,626,391,32463.69,32463.69,458.0,458.0,,,,,,0.001,,,
1788769008,JE3JSzNLCKHwxuWc7hV5vg9Txs7zWF712f4DQripump,PAIR,hotctl,125.2,False,False,,,0,6,,,1.4677854306160325,209383596178,19120731,1000,67,895.52,True,0.882,1000,dex,0,352,239,1.473,352,239,28080.52,28080.52,182.0,182.0,,,,,,2.963,,,
1788769008,8RcGgc42FAKmayVe5kJLWLHdg1EwgBm1KmT16phM8gpp,musd,hotctl,148.2,False,False,,,0,6,,,0.0,92765764417,19120731,1000,75,800.0,True,0.911,1000,dex,0,1030,386,2.668,1030,386,145039.57,145039.57,103.0,103.0,28370.55,,,,,,,,
1788769008,HjZapSzZQkAVp3h4ZU7YFafSVVo9JcEoTysAiULCKjky,BTC,hotctl,148.2,False,False,,,0,6,,,0.07442352271967273,107866363818,19120731,1000,98,612.24,True,0.803,1000,dex,0,711,407,1.747,711,407,52588.66,52588.66,57.75,57.75,25583.38,,,,,,,,
1788769008,9bYPuXun9TtQ2eGecHw5KGTA1omYjDgFXKPHyEgZMbQE,musd,hotctl,237.2,False,False,,,0,6,,,0.622686101568714,151854382933,19120731,1000,90,666.67,True,0.879,1000,dex,0,2337,499,4.683,2363,501,135978.29,136105.19,29.65,31.74,20899.76,,,,,,,,
1788769008,ENR7p9qhNefopEHquRaAhkGLXmiqd6QQtX7iNHAApump,BTC,organic1h,393.2,False,False,,,0,6,,,1.5938108819376695,178805045906,19120731,1000,85,705.88,True,0.81,1000,dex,0,626,391,1.601,626,391,32463.69,32463.69,458.0,458.0,,,,,,0.001,,,
1788769008,JE3JSzNLCKHwxuWc7hV5vg9Txs7zWF712f4DQripump,PAIR,hotctl1h,125.2,False,False,,,0,6,,,1.7883747675784207,199077234187,19120731,1000,67,895.52,True,0.882,1000,dex,0,352,239,1.473,352,239,28080.52,28080.52,182.0,182.0,,,,,,2.963,,,
1788769008,8RcGgc42FAKmayVe5kJLWLHdg1EwgBm1KmT16phM8gpp,musd,hotctl1h,148.2,False,False,,,0,6,,,0.0,93545900900,19120731,1000,75,800.0,True,0.911,1000,dex,0,1030,386,2.668,1030,386,145039.57,145039.57,103.0,103.0,28370.55,,,,,,,,
1788769008,HjZapSzZQkAVp3h4ZU7YFafSVVo9JcEoTysAiULCKjky,BTC,hotctl1h,148.2,False,False,,,0,6,,,0.0,107232777155,19120731,1000,98,612.24,True,0.803,1000,dex,0,711,407,1.747,711,407,52588.66,52588.66,57.75,57.75,25583.38,,,,,,,,
1788769008,9bYPuXun9TtQ2eGecHw5KGTA1omYjDgFXKPHyEgZMbQE,musd,hotctl1h,237.2,False,False,,,0,6,,,0.8133590315615745,149592477526,19120731,1000,90,666.67,True,0.879,1000,dex,0,2337,499,4.683,2363,501,135978.29,136105.19,29.65,31.74,20899.76,,,,,,,,
1788769361,B4wzyF1y1s2SMYK3AhMTiSjLXuqE1JiEVv8tT9AZfbLa,NVIDOG,hotctl,166.8,False,False,,,0,6,,,1.9890454323422908,164289063757,19120308,1000,146,410.96,True,0.425,1000,dex,0,767,453,1.693,767,453,40739.03,40739.03,29.51,29.51,20602.15,,,,,,,,
1788769361,8UUBk9UuvpqHv5hfPZQrUFhnDHrrVPgoqbAVwwQ7CZQ8,musd,hotctl,186.8,False,False,,,0,6,,,4.280278743810119,18347097757,19120308,1000,119,504.2,True,0.587,1000,dex,0,690,464,1.487,690,464,194514.7,194514.7,1146.0,1146.0,17605.24,,,,,,,,
1788769361,86nFoKYJ1utXnSP7EFJiyf9BiZRAXZYyfqnciip2PozA,musd,hotctl1h,248.8,False,False,,,0,6,,,1.7975630675202505,133981456486,19120308,1000,124,483.87,True,0.632,1000,dex,0,680,344,1.977,680,344,91157.7,91157.7,32.0,32.0,20677.02,,,,,,,,
1788769361,B4wzyF1y1s2SMYK3AhMTiSjLXuqE1JiEVv8tT9AZfbLa,NVIDOG,hotctl1h,166.8,False,False,,,0,6,,,0.5959536781426373,161969157434,19120308,1000,146,410.96,True,0.425,1000,dex,0,767,453,1.693,767,453,40739.03,40739.03,29.51,29.51,20602.15,,,,,,,,
1788769361,8UUBk9UuvpqHv5hfPZQrUFhnDHrrVPgoqbAVwwQ7CZQ8,musd,hotctl1h,186.8,False,False,,,0,6,,,0.14606231144379317,17796817299,19120308,1000,119,504.2,True,0.587,1000,dex,0,690,464,1.487,690,464,194514.7,194514.7,1146.0,1146.0,17605.24,,,,,,,,
1788769489,E2ZRVRKEr15MXNPfWC6RLkTrXA7tKUa3GtrTiEaYe2PN,ICOIN,hotctl,144.3,False,False,,,0,6,,,0.0,53409172585,19121300,983,189,312.06,False,0.5178,983,dex,0,638,110,5.8,638,110,69429.75,69429.75,297.0,297.0,34692.8,,,,,,,,
1788769489,314Q3Z3sCRynfQBmGxRAdzz2525EJTtYonzkHbLmG6zm,FINDER,hotctl,165.3,False,False,,,0,6,,,1.3603200116724372,106391498270,19121300,1000,126,476.19,True,0.742,1000,dex,0,543,348,1.56,543,348,41803.01,41803.01,426.0,426.0,,,,,,3.0832,,,
1788769489,D3SRGgxTJfnLTG9QuFkfiQPSMBytrQ5oCZCLAs3upump,MCDOG,hotctl,247.3,False,False,,,0,6,,,1.295464737367864,29996008537,19121300,1000,32,1875.0,True,0.992,1000,dex,0,2639,1767,1.493,2841,1867,200736.99,213213.66,107.0,87.72,23035.14,,,,,2.963,,,
1788769489,E2ZRVRKEr15MXNPfWC6RLkTrXA7tKUa3GtrTiEaYe2PN,ICOIN,hotctl1h,144.3,False,False,,,0,6,,,2.373276286875913,48563445432,19121300,983,189,312.06,False,0.5178,983,dex,0,638,110,5.8,638,110,69429.75,69429.75,297.0,297.0,34692.8,,,,,,,,
1788769489,314Q3Z3sCRynfQBmGxRAdzz2525EJTtYonzkHbLmG6zm,FINDER,hotctl1h,165.3,False,False,,,0,6,,,1.8797799755839784,113168238585,19121300,1000,126,476.19,True,0.742,1000,dex,0,543,348,1.56,543,348,41803.01,41803.01,426.0,426.0,,,,,,3.0832,,,
1788769489,D3SRGgxTJfnLTG9QuFkfiQPSMBytrQ5oCZCLAs3upump,MCDOG,hotctl1h,247.3,False,False,,,0,6,,,4.435741623476711,35386573395,19121300,1000,32,1875.0,True,0.992,1000,dex,0,2639,1767,1.493,2841,1867,200736.99,213213.66,107.0,87.72,23035.14,,,,,2.963,,,
1788769721,4UeUpXJQ1YsBJhLgUaGRGTPopCCem2WeKFLhpGn4pump,PARROTS,hotctl,156.8,False,False,,,0,6,,,0.7269603603505473,877819547,19115989,994,283,210.74,False,0.7907,994,dex,0,603,251,2.402,603,251,54148.68,54148.68,5014.0,5014.0,126140.39,,,,,,,,
1788769721,4Nv8kfsx9p3yGn2qhKEXufH8EUaXPp5dkMf5CciFpump,PONSCAT,hotctl,162.8,False,False,,,0,6,,,3.185278601778258,30431979626,19115989,1000,27,2222.22,True,0.993,1000,dex,0,612,517,1.184,616,517,96039.81,96339.75,63.59,70.18,21765.32,,,,,,,,
1788769721,GKKA1h3C4KQQ3A7pxJ1bbsTnXpwR8zkAeif6jCa6CNy1,MSTR,hotctl,176.8,False,False,,,0,6,,,0.0,114869277122,19115989,1000,81,740.74,True,0.907,1000,dex,0,1594,844,1.889,1594,844,191802.68,191802.68,69.91,69.91,24011.51,,,,,,,,
1788769721,4UeUpXJQ1YsBJhLgUaGRGTPopCCem2WeKFLhpGn4pump,PARROTS,hotctl1h,156.8,False,False,,,0,6,,,0.7397302951729855,877819511,19115989,994,283,210.74,False,0.7907,994,dex,0,603,251,2.402,603,251,54148.68,54148.68,5014.0,5014.0,126140.39,,,,,,,,
1788769721,4Nv8kfsx9p3yGn2qhKEXufH8EUaXPp5dkMf5CciFpump,PONSCAT,hotctl1h,162.8,False,False,,,0,6,,,2.3782795642266317,30353797250,19115989,1000,27,2222.22,True,0.993,1000,dex,0,612,517,1.184,616,517,96039.81,96339.75,63.59,70.18,21765.32,,,,,,,,
1788769721,GKKA1h3C4KQQ3A7pxJ1bbsTnXpwR8zkAeif6jCa6CNy1,MSTR,hotctl1h,176.8,False,False,,,0,6,,,0.0,122968512090,19115989,1000,81,740.74,True,0.907,1000,dex,0,1594,844,1.889,1594,844,191802.68,191802.68,69.91,69.91,24011.51,,,,,,,,
1788769901,DwiKdhAXbQEwUWUJWS4V4qKr2FvvhEKqfbwaSEHWaBNN,iPhone,organic,239.6,False,False,,,0,6,,,0.7806828117795471,153589205857,19095709,509,283,107.92,False,0.0904,509,dex,0,376,48,7.833,396,53,2794.74,3848.67,35.77,54.36,19494.45,,,,,,,,
1788769901,2KsBZZRQmTUtX2KFeAFZu8mgtPQtmpu1k8nHsXc6CAi7,DOOGLE,hotctl,271.6,False,False,,,0,6,,,0.30986975207269335,3073478774,19095709,1000,81,740.74,True,0.661,1000,dex,0,519,650,0.798,522,651,20266.9,21130.51,44.67,323.0,,,,,,,,,
1788769901,DwiKdhAXbQEwUWUJWS4V4qKr2FvvhEKqfbwaSEHWaBNN,iPhone,hotctl,239.6,False,False,,,0,6,,,0.6387417017779123,153588828800,19095709,509,283,107.92,False,0.0904,509,dex,0,376,48,7.833,396,53,2794.74,3848.67,35.77,54.36,19494.45,,,,,,,,
1788769901,DwiKdhAXbQEwUWUJWS4V4qKr2FvvhEKqfbwaSEHWaBNN,iPhone,organic1h,239.6,False,False,,,0,6,,,0.657171455942672,153588632023,19095709,509,283,107.92,False,0.0904,509,dex,0,376,48,7.833,396,53,2794.74,3848.67,35.77,54.36,19494.45,,,,,,,,
1788769901,2KsBZZRQmTUtX2KFeAFZu8mgtPQtmpu1k8nHsXc6CAi7,DOOGLE,hotctl1h,271.6,False,False,,,0,6,,,0.0,5475722620,19095709,1000,81,740.74,True,0.661,1000,dex,0,519,650,0.798,522,651,20266.9,21130.51,44.67,323.0,,,,,,,,,
1788769901,DwiKdhAXbQEwUWUJWS4V4qKr2FvvhEKqfbwaSEHWaBNN,iPhone,hotctl1h,239.6,False,False,,,0,6,,,0.0,154334650712,19095709,509,283,107.92,False,0.0904,509,dex,0,376,48,7.833,396,53,2794.74,3848.67,35.77,54.36,19494.45,,,,,,,,
1788770032,5MP8UfgsivXrRLSFn9bJvmzVdwUqs3VtkkwNkWZdpump,ZWOJAK,hotctl,202.3,False,False,,,0,6,,,2.8402163768674735,20205943359,19102657,1000,28,2142.86,True,0.988,1000,dex,0,315,230,1.37,315,230,56717.51,56717.51,75.44,75.44,21865.2,,,,,0.0988,,,
1788770032,DNBxmBV9seRdEQQQ8uSRYn8zeGRCjqBbu1mMg4kXAShD,musd,hotctl,210.3,False,False,,,0,6,,,0.20300526676988803,154920939744,19102657,1000,80,750.0,True,0.859,1000,dex,0,2235,471,4.745,2235,471,119328.19,119328.19,34.53,34.53,21089.48,,,,,,,,
1788770032,HPjWe4QDy3bC9Qp8XmjK4F91MScZ9QD7d6Vkx6aVFrTN,Sue,hotctl,246.3,False,False,,,0,6,,,1.7651015562582857,137527737867,19102657,725,288,151.04,False,0.2772,725,dex,0,497,66,7.53,507,66,21424.18,23780.29,9.14,46.95,19328.17,,,,,,,,
1788770032,5MP8UfgsivXrRLSFn9bJvmzVdwUqs3VtkkwNkWZdpump,ZWOJAK,hotctl1h,202.3,False,False,,,0,6,,,2.7447921110525346,19600806346,19102657,1000,28,2142.86,True,0.988,1000,dex,0,315,230,1.37,315,230,56717.51,56717.51,75.44,75.44,21865.2,,,,,0.0988,,,
1788770032,DNBxmBV9seRdEQQQ8uSRYn8zeGRCjqBbu1mMg4kXAShD,musd,hotctl1h,210.3,False,False,,,0,6,,,0.0,151560288084,19102657,1000,80,750.0,True,0.859,1000,dex,0,2235,471,4.745,2235,471,119328.19,119328.19,34.53,34.53,21089.48,,,,,,,,
1788770032,HPjWe4QDy3bC9Qp8XmjK4F91MScZ9QD7d6Vkx6aVFrTN,Sue,hotctl1h,246.3,False,False,,,0,6,,,0.0,135141193971,19102657,725,288,151.04,False,0.2772,725,dex,0,497,66,7.53,507,66,21424.18,23780.29,9.14,46.95,19328.17,,,,,,,,
1788770264,F63avSoxeL5h5ARhJpcS2oE1wcQQyJBDkKUzkJa5pump,NASCAT,organic,2011.2,False,False,,,0,6,,,1.0025763093962075,8251192104,19127421,1000,171,350.88,True,0.199,1000,boost,100,717,398,1.802,9871,2705,23185.31,491154.12,-7.21,223.0,40938.58,,,,,,,,
