ts,mint,symbol,arm,entry_lag_s,mint_authority,freeze_authority,top1_share,top5_share,holders_sampled,decimals,danger,holders_error,price_impact_pct,quoted_out,sol_in_lamports,tx_count,tx_span_s,tx_per_min,tx_capped,source,boosts,m5_buys,m5_sells,buy_ratio_m5,h1_buys,h1_sells,vol_m5_usd,vol_h1_usd,chg_m5_pct,chg_h1_pct,liquidity_usd,mentions_15m,mentions_1h,authors_1h,reach_1h
1788323946,6GDgr99N2mqiR8mpfsmZDW1cYAUfbb6ar4bzHvJGpump,mSOL,surge,436.4,False,False,,,0,6,,,2.5691146423136964,1040212723486,19998127,939,550,102.44,False,dex,0,161,17,9.471,161,17,178467.78,178467.78,8.13,8.13,16218.92,0,0,0,0
1788323946,6GDgr99N2mqiR8mpfsmZDW1cYAUfbb6ar4bzHvJGpump,mSOL,surge1h,436.4,False,False,,,0,6,,,2.597059666165716,1040212723486,19998127,939,550,102.44,False,dex,0,161,17,9.471,161,17,178467.78,178467.78,8.13,8.13,16218.92,0,0,0,0
1788323946,Bhv5sHFxDVNeEGYPTTuu5pr6aXaWvdMRvmtirsypA1qS,MIM,volume,477.4,False,False,,,0,6,,,1.4346190964431558,571775583025,19998127,1000,498,120.48,True,dex,0,596,380,1.568,596,380,45805.9,45805.9,648.0,648.0,,,,,
1788323946,6GDgr99N2mqiR8mpfsmZDW1cYAUfbb6ar4bzHvJGpump,mSOL,volume,436.4,False,False,,,0,6,,,2.5946155746285,1040212723486,19998127,939,550,102.44,False,dex,0,161,17,9.471,161,17,178467.78,178467.78,8.13,8.13,16218.92,0,0,0,0
1788323946,F3zaAKUQgSbfDV1x7qi27n3yLw9GLcVSJrt8d5zvBMWu,CATE,socctl,392.4,False,False,,,0,6,,,1.3830663727837689,705887827523,19998127,1000,47,1276.6,True,dex,0,8,8,1.0,8,8,1171.62,1171.62,-10.31,-10.31,,0,0,0,0
1788323946,Dd1in25uQu7HqgNGZKfExQnZ98X5nm6t5hsP4qap7777,彩礼币,socctl,420.4,False,False,,,0,6,,,0.4768478625583679,2567332266,19998127,1000,552,108.7,True,dex,0,2,0,2.0,2,0,1301.04,1301.04,50.0,50.0,,0,0,0,0
1788323946,AejosNGNqGfMPmfaDHioKWP2nr24TjqH7jwfA8iNpump,shadow,socctl,410.4,False,False,,,0,6,,,1.2156961372776949,646085253374,19998127,1000,298,201.34,True,dex,0,11,6,1.833,11,6,855.92,855.92,-6.01,-6.01,,0,0,0,0
1788324389,3Zf4ZBQrp6ZwWdU3qhAPJ4tsRtfEk6917HJafp1mQFyc,RWASWEEP,wait120,,False,False,,,0,6,,,1.8914378737459265,1796906701,19984433,374,320,70.12,False,,,,,,,,,,,,,,,,
1788324389,6FbPC1Amji4zqqxQZWGbagomPmCC4SVKwicgU97LVHUQ,我的女友景甜,wait120,,False,False,,,0,6,,,0.1956976657862649,133721182972,19984433,824,374,132.19,False,,,,,,,,,,,,,,,,
1788324389,Byy9m48YKQ2os3SqQtX9Jtvi8x2vjH69MQJvvSTNpump,DYLAN,wait120,,False,False,,,0,6,,,1.259149562654751,686948902092,19984433,1000,220,272.73,True,,,,,,,,,,,,,,,,
1788324389,7BeHrHBuooQ9CpYALn5ShzxRmuP2X4ra9DZ4M2A2pump,SwiftLift,dexctl,3787.3,False,False,,,0,6,,,1.7299897091001788,87811490135,19984433,1000,3093,19.4,True,boost,10,16,19,0.842,873,649,1466.25,69739.04,4.02,-60.44,10793.57,,,,
1788324389,GFk57rHrE24VD3pXahzY99i1fs7ayCp7JSFZGZgQpump,AIMI,dexctl,127.3,False,False,,,0,6,,,1.000956740787295,704168783564,19984433,1000,110,545.45,True,dex,0,13,13,1.0,13,13,1223.86,1223.86,-11.81,-11.81,,,,,
1788324389,9SriKZAEjFXFLTDAJ3FrAnP9pjvQrJoJEgwcVrxhpump,FAP,dexctl,132.3,False,False,,,0,6,,,1.0806940781660517,705487901027,19984433,1000,30,2000.0,True,dex,0,22,25,0.88,22,25,2623.74,2623.74,-11.0,-11.0,,,,,
1788324389,5x9gJ5jr437MCrJbesgXhYSchCrsxF5pg7uWysQipump,grumpycat,dexctl,132.3,False,False,,,0,6,,,1.3447603968590909,705022591591,19984433,3,1,,False,dex,0,1,0,1.0,1,0,0.99,0.99,,,,,,,
1788324389,Bu2FRi8YZtTU6b6XyskADLuThxWfSDRPpoU4Y9mypump,Fountain,dexctl,134.3,False,False,,,0,6,,,1.1561919712815132,705487899734,19984433,1000,350,171.43,True,dex,0,63,62,1.016,63,62,4733.84,4733.84,-11.79,-11.79,,,,,
1788324389,7BeHrHBuooQ9CpYALn5ShzxRmuP2X4ra9DZ4M2A2pump,SwiftLift,boost,3787.3,False,False,,,0,6,,,1.3657389253036296,93190767697,19984433,1000,3093,19.4,True,boost,10,16,19,0.842,873,649,1466.25,69739.04,4.02,-60.44,10793.57,,,,
1788324389,7BeHrHBuooQ9CpYALn5ShzxRmuP2X4ra9DZ4M2A2pump,SwiftLift,boost1h,3787.3,False,False,,,0,6,,,1.3657389253036296,93190767697,19984433,1000,3093,19.4,True,boost,10,16,19,0.842,873,649,1466.25,69739.04,4.02,-60.44,10793.57,,,,
1788324389,BT2uU1GBYdZCRJb427s43MSBV1q3BkgBUj62x15jnFGe,GAMBLOR,volume,160.3,False,False,,,0,6,,,0.0,656532208284,19984433,1000,405,148.15,True,dex,0,280,239,1.172,280,239,19724.17,19724.17,63.99,63.99,,,,,
1788324720,CD2kc8kmvWPTYhKWqzqrBgFmDuAJJ5tZJkjyUyY1pump,OTC,wait120,277.2,False,False,,,0,6,,,1.1255092496893004,704836418794,19990348,1000,41,1463.41,True,,,,,,,,,,,,,,,,
1788324720,9rhw62zDQNEk3jk7Hbzwv2m1AWoVidpvfx9P3778pump,MSTR,wait120,266.8,False,False,,,0,6,,,0.0,705696611251,19990348,319,41,466.83,False,,,,,,,,,,,,,,,,
1788324720,F9fWdnko91TpAhWVPYQq4LYaQieW3QNm5KYqKVPLpump,Pumppepe,dexctl,324.8,False,False,,,0,6,,,2.3854246983026948,892681808780,19990348,1000,118,508.47,True,dex,0,249,169,1.473,249,169,41387.46,41387.46,29.75,29.75,17816.62,1,1,1,31163
1788324720,8jAUUjVmZLKrRaTpL6gvpbUozGoTPBkjPBWKKDKCpump,Cash Cat,dexctl,334.8,False,False,,,0,6,,,0.0,705696611251,19990348,237,14,1015.71,False,dex,0,2,2,1.0,2,2,210.06,210.06,-6.35,-6.35,,0,0,0,0
1788324720,5QRnZMjPKCgXHaUSABGG3Dfy6NHtgg2uXp6yUMSLpump,Bunnies,dexctl,330.8,False,False,,,0,6,,,0.0,705696611016,19990348,1000,194,309.28,True,dex,0,8,11,0.727,8,11,1088.43,1088.43,2.64,2.64,,0,0,0,0
1788324720,8hi8rQeTNYNDygvC4RERdzAZhXPF7eAtrsZC2aAEpump,OZ,dexctl,330.8,False,False,,,0,6,,,1.0993519544896686,705696611110,19990348,206,196,63.06,False,dex,0,5,1,5.0,5,1,109.05,109.05,-0.7,-0.7,,0,0,0,0
1788324720,4idHGKZx9GRq725CfqoTWEESmVH87hKar6jsJDWupump,LIQUIDATED,dexctl,331.8,False,False,,,0,6,,,0.13489919223045985,705696610358,19990348,1000,292,205.48,True,dex,0,26,37,0.703,26,37,4228.17,4228.17,-26.5,-26.5,,0,0,0,0
1788324720,8EaQmkkfCMTUtCnVkYNDw9hqKKWcpQdAdSmfGkyy2GuU,RWASWEEP,surge,139.8,False,False,,,0,6,,,1.5056672451869546,1581955193,19990348,447,374,71.71,False,dex,0,166,19,8.737,166,19,7022.12,7022.12,22670.0,22670.0,10157.8,,,,
1788324720,8EaQmkkfCMTUtCnVkYNDw9hqKKWcpQdAdSmfGkyy2GuU,RWASWEEP,surge1h,139.8,False,False,,,0,6,,,0.9405020572886549,1620494068,19990348,447,374,71.71,False,dex,0,166,19,8.737,166,19,7022.12,7022.12,22670.0,22670.0,10157.8,,,,
1788324720,F9fWdnko91TpAhWVPYQq4LYaQieW3QNm5KYqKVPLpump,Pumppepe,volume,324.8,False,False,,,0,6,,,2.5007556100998563,883883160544,19990348,1000,118,508.47,True,dex,0,249,169,1.473,249,169,41387.46,41387.46,29.75,29.75,17816.62,1,1,1,31163
1788324720,D748GWQKVSSiMDHkBMAqh3zdtHiF7TyfJbSNMi3aHqmN,SIRIUS,volume,339.8,False,False,,,0,6,,,0.6412490892383215,605795053971,19990348,1000,564,106.38,True,dex,0,74,53,1.396,74,53,7985.42,7985.42,98.55,98.55,,0,0,0,0
1788324720,DVtUa5KVKKyb8BrSG67MxvuGtUxGB43L77HpKBdHpump,Quagsire,volume,364.8,False,False,,,0,6,,,1.1248612275822703,698321109894,19990348,1000,564,106.38,True,dex,0,159,134,1.187,159,134,15084.3,15084.3,61.12,61.12,,,,,
1788324720,J5HUjKVeCSyRrKBfQCCwDRiQwA4AaHx3rPBN58UQnnVY,INVESTOR,volume,395.8,False,False,,,0,6,,,1.24669135499777,639786502044,19990348,1000,652,92.02,True,dex,0,318,208,1.529,318,208,21909.73,21909.73,180.0,180.0,,,,,
1788324720,8jAUUjVmZLKrRaTpL6gvpbUozGoTPBkjPBWKKDKCpump,Cash Cat,socctl,334.8,False,False,,,0,6,,,0.0,705696611251,19990348,237,14,1015.71,False,dex,0,2,2,1.0,2,2,210.06,210.06,-6.35,-6.35,,0,0,0,0
1788324720,5QRnZMjPKCgXHaUSABGG3Dfy6NHtgg2uXp6yUMSLpump,Bunnies,socctl,330.8,False,False,,,0,6,,,0.0,705696611016,19990348,1000,194,309.28,True,dex,0,8,11,0.727,8,11,1088.43,1088.43,2.64,2.64,,0,0,0,0
1788324720,8hi8rQeTNYNDygvC4RERdzAZhXPF7eAtrsZC2aAEpump,OZ,socctl,330.8,False,False,,,0,6,,,1.0938073855402959,705696611110,19990348,206,196,63.06,False,dex,0,5,1,5.0,5,1,109.05,109.05,-0.7,-0.7,,0,0,0,0
1788324720,4idHGKZx9GRq725CfqoTWEESmVH87hKar6jsJDWupump,LIQUIDATED,socctl,331.8,False,False,,,0,6,,,0.15188286181234387,705696610358,19990348,1000,292,205.48,True,dex,0,26,37,0.703,26,37,4228.17,4228.17,-26.5,-26.5,,0,0,0,0
1788324720,D748GWQKVSSiMDHkBMAqh3zdtHiF7TyfJbSNMi3aHqmN,SIRIUS,socctl,339.8,False,False,,,0,6,,,0.9746967131473345,609424521501,19990348,1000,564,106.38,True,dex,0,74,53,1.396,74,53,7985.42,7985.42,98.55,98.55,,0,0,0,0
1788324720,GBwVWhEkU7f6SzVTxWWdtduqizc9ELDPPZ773Ua3pump,Quagsire,socctl,347.8,False,False,,,0,6,,,0.9430954966357005,705696610570,19990348,1000,53,1132.08,True,dex,0,75,45,1.667,75,45,9321.04,9321.04,-17.17,-17.17,,0,0,0,0
1788325098,DZdwgTzaQvafTerwDw7B2NXjR67AaX5haVffj6jhhhP8,GAMBLOOR,wait120,,False,False,,,0,6,,,0.15648032428567582,645622230630,19999667,1000,240,250.0,True,,,,,,,,,,,,,,,,
1788325098,6avZjVhQn9EFDmkk3JLmdvFSBtmrypBjwucWuDJ9f7qS,CAMELTOE,wait120,249.2,False,False,,,0,6,,,4.077600646199037,5656674158,19999667,1000,176,340.91,True,dex,0,56,50,1.12,145,162,1009.74,3996.35,1.79,974.0,,,,,
1788325098,BfeJMyDQxFis1xg6Q3mwATht3RxY1wGejSAHxMUJpump,unc,wait120,148.2,False,False,,,0,6,,,0.22374495264872699,705701391607,19999667,1000,323,185.76,True,dex,0,65,83,0.783,65,83,7279.65,7279.65,-17.33,-17.33,,,,,
1788325098,BfeJMyDQxFis1xg6Q3mwATht3RxY1wGejSAHxMUJpump,unc,dexctl,148.2,False,False,,,0,6,,,0.19401289012710268,705701391607,19999667,1000,323,185.76,True,dex,0,65,83,0.783,65,83,7279.65,7279.65,-17.33,-17.33,,,,,
1788325098,2iuh6aAJWwEmdDmpnGUCt6RP68oesavrF9oVRgSmfc5N,BTC,dexctl,150.2,False,False,,,0,6,,,0.4738018588098887,646276280396,19999667,1000,269,223.05,True,dex,0,24,21,1.143,24,21,3919.34,3919.34,8.13,8.13,,,,,
1788325098,xtCe3o3cbjdHk4yDonumw1vNoGhd2cbKJefF7tio3xw,PONSTHINK,dexctl,150.2,False,False,,,0,6,,,0.0,3712295550,19999667,538,472,68.39,False,dex,0,138,121,1.14,155,129,12689.13,17355.02,28.41,73.17,34631.98,,,,
1788325098,ENykmfvQP2CsZDb5UhmProYJFaRj6Z6cUfzpptzepump,LAND,dexctl,155.2,False,False,,,0,6,,,1.0097362556753409,633787941945,19999667,306,410,44.78,False,dex,0,11,8,1.375,11,8,954.37,954.37,5.92,5.92,,,,,
1788325098,4ySdccz7QTWb2JAbs2c78qzJc5rcWs39QWv18xmNpump,ASSTH,dexctl,156.2,False,False,,,0,6,,,0.038031491924529995,682863698149,19999667,1000,243,246.91,True,dex,0,20,16,1.25,20,16,1684.54,1684.54,-14.37,-14.37,,,,,
1788325098,2StZb8kVRYDv7PySGmBY2jBEX7QMVdCL5u8YaJxApump,USMS,dexctl,159.2,False,False,,,0,6,,,1.188585502370195,1163636020399,19999667,27,462,3.51,False,dex,0,9,8,1.125,9,8,402.62,402.62,-19.24,-19.24,,,,,
1788325098,ro8Btws2BfLJNGD6BCNdPmwtxtZL2R6LMYGKERdpump,USWS,surge,169.2,False,False,,,0,6,,,0.026231332880596356,28170832,19999667,1000,134,447.76,True,dex,0,415,145,2.862,496,152,5057.78,342653.86,2.43,167774.0,699670.22,,,,
1788325098,ro8Btws2BfLJNGD6BCNdPmwtxtZL2R6LMYGKERdpump,USWS,surge1h,169.2,False,False,,,0,6,,,0.07680978163760552,28124151,19999667,1000,134,447.76,True,dex,0,415,145,2.862,496,152,5057.78,342653.86,2.43,167774.0,699670.22,,,,
1788325098,xtCe3o3cbjdHk4yDonumw1vNoGhd2cbKJefF7tio3xw,PONSTHINK,volume,150.2,False,False,,,0,6,,,0.4700449731712488,3318478872,19999667,538,472,68.39,False,dex,0,138,121,1.14,155,129,12689.13,17355.02,28.41,73.17,34631.98,,,,
1788325467,64HjwXNhQSrmcdS7Hw6HiMN8FZ94dJy42U6AfBf4pump,Boomer,wait120,219.7,False,False,,,0,6,,,1.5299080442966488,700040492975,20013767,2,111,1.08,False,,,,,,,,,,,,,,,,
1788325467,EP5i2gz1HoSnSMxuGx3UC1tnVDjoQ4Z4HXutmvDFpump,LUCKY COIN,wait120,217.5,False,False,,,0,6,,,0.6832011687620709,706522770069,20013767,3,49,3.67,False,,,,,,,,,,,,,,,,
1788325467,CgvTH9N9Rk2yGWZ967npLcEVQnsKXnSVYYaisKb9pump,AlBuqqi,wait120,215.0,False,False,,,0,6,,,0.0,706522770045,20013767,185,37,300.0,False,,,,,,,,,,,,,,,,
1788325467,2TdmrKX141TEm9ALBcUMD3u8vtGZDsGTZLSXexM1pump,Focus ,dexctl,356.4,False,False,,,0,6,,,1.0660783467322905,706522769857,20013767,21,304,4.14,False,dex,0,8,2,4.0,8,2,56.37,56.37,1.73,1.73,,0,0,0,0
1788325467,Czwo6kCF9wGGZunpxW8o5VkgTsGzGUvFXWG9Hyfpump,Loom,dexctl,357.4,False,False,,,0,6,,,1.037530596757877,706522769928,20013767,1000,65,923.08,True,dex,0,8,8,1.0,8,8,1113.93,1113.93,-14.79,-14.79,,0,0,0,0
1788325467,JBvs4XQxWjh62Q91xhNATDXZH6aq6WiVs5ZxKLADpump,$1,dexctl,361.4,False,False,,,0,6,,,0.0,680664878029,20013767,586,321,109.53,False,dex,0,39,27,1.444,39,27,2376.88,2376.88,7.35,7.35,,0,0,0,0
1788325467,2x3koJ5eEcynDW6s99BcBnHEM3zPrpdyfzDCMyuQpump,Pons Stock,dexctl,361.4,False,False,,,0,6,,,1.1717770471232085,705319836864,20013767,4,334,0.72,False,dex,0,1,0,1.0,1,0,0.59,0.59,,,,0,0,0,0
1788325467,CxkcndoBrS9XTQ6caYnKaV2FaDCisPWPUDBGqRU4pump,Goonbot,dexctl,363.4,False,False,,,0,6,,,1.4408554567677685,600577940427,20013767,1000,564,106.38,True,dex,0,49,56,0.875,49,56,7982.41,7982.41,-7.82,-7.82,,0,0,0,0
1788325467,BX3EDxxfQgZwLXFkyZVgEahBUiUw7ZSFtcBNPWN9pump,Loom,dexctl,365.4,False,False,,,0,6,,,0.0,706324196131,20013767,1000,226,265.49,True,dex,0,59,70,0.843,59,70,6371.94,6371.94,-15.38,-15.38,,0,0,0,0
1788325467,DxnC57wDY2sgdqS4ed9HFdf19qkinduWLJQFt7Yamoon,GTA6,volume,365.4,False,False,,,0,6,,,0.7451065174257955,56076752368,20013767,72,619,6.98,False,dex,0,25,0,25.0,25,0,8256.31,8256.31,170.0,170.0,,0,0,0,0
1788325467,925xUY541heoHPR9kZKR36VFeXLK3aHan4AiszXyxmbP,clout,volume,139.4,False,False,,,0,6,,,1.2766513003626512,706283717078,20013767,1000,303,198.02,True,dex,0,121,126,0.96,121,126,11225.34,11225.34,33.22,33.22,,0,0,0,0
1788325467,ro8Btws2BfLJNGD6BCNdPmwtxtZL2R6LMYGKERdpump,USWS,deep,538.4,False,False,,,0,6,,,0.14709205034238007,27568776,20013767,1000,134,447.76,True,dex,0,415,145,2.862,496,152,5057.78,342653.86,2.43,167774.0,699670.22,,,,
1788325467,kSDgAMD9b8APa8YaWdZxR9t7ci5DX6aUfrp9WJGpump,USMS,deep,508.4,False,False,,,0,6,,,0.3102338186375485,267000083,20013767,700,825,50.91,False,dex,0,23,10,2.3,32,10,426.65,104311.99,2.71,17645.0,226275.07,,,,
1788325467,4TiuUFY8nJ85hmQRcRWWXNvHeXNXBkhJsXiBxh6hpump,Shalom,social,157.4,False,False,,,0,6,,,2.1176792899743337,368956727605,20013767,1000,388,154.64,True,dex,0,310,253,1.225,310,253,24987.16,24987.16,148.0,148.0,,2,2,2,1732
1788325467,yDxWBe9HJZDkYZg9t4fzRthfeMtwfMZs7HbaPNNpump,PHASEONE,social,168.4,False,False,,,0,6,,,1.5623867024355838,57138648584,20013767,1000,564,106.38,True,dex,0,173,146,1.185,173,146,17292.92,17292.92,-37.82,-37.82,11505.95,11,19,15,139663
1788325467,4TiuUFY8nJ85hmQRcRWWXNvHeXNXBkhJsXiBxh6hpump,Shalom,social1h,157.4,False,False,,,0,6,,,1.1877874778038775,537161184451,20013767,1000,388,154.64,True,dex,0,310,253,1.225,310,253,24987.16,24987.16,148.0,148.0,,2,2,2,1732
1788325467,yDxWBe9HJZDkYZg9t4fzRthfeMtwfMZs7HbaPNNpump,PHASEONE,social1h,168.4,False,False,,,0,6,,,2.486978810070433,60079622840,20013767,1000,564,106.38,True,dex,0,173,146,1.185,173,146,17292.92,17292.92,-37.82,-37.82,11505.95,11,19,15,139663
1788325467,2TdmrKX141TEm9ALBcUMD3u8vtGZDsGTZLSXexM1pump,Focus ,socctl,356.4,False,False,,,0,6,,,1.1170744124189618,706522769857,20013767,21,304,4.14,False,dex,0,8,2,4.0,8,2,56.37,56.37,1.73,1.73,,0,0,0,0
1788325467,Czwo6kCF9wGGZunpxW8o5VkgTsGzGUvFXWG9Hyfpump,Loom,socctl,357.4,False,False,,,0,6,,,1.1229463293735948,706522769928,20013767,1000,65,923.08,True,dex,0,8,8,1.0,8,8,1113.93,1113.93,-14.79,-14.79,,0,0,0,0
1788325467,JBvs4XQxWjh62Q91xhNATDXZH6aq6WiVs5ZxKLADpump,$1,socctl,361.4,False,False,,,0,6,,,0.0,680694842931,20013767,586,321,109.53,False,dex,0,39,27,1.444,39,27,2376.88,2376.88,7.35,7.35,,0,0,0,0
1788325467,2x3koJ5eEcynDW6s99BcBnHEM3zPrpdyfzDCMyuQpump,Pons Stock,socctl,361.4,False,False,,,0,6,,,1.254555046154039,705319836864,20013767,4,334,0.72,False,dex,0,1,0,1.0,1,0,0.59,0.59,,,,0,0,0,0
1788325467,CxkcndoBrS9XTQ6caYnKaV2FaDCisPWPUDBGqRU4pump,Goonbot,socctl,363.4,False,False,,,0,6,,,0.0,592904464906,20013767,1000,564,106.38,True,dex,0,49,56,0.875,49,56,7982.41,7982.41,-7.82,-7.82,,0,0,0,0
1788325467,BX3EDxxfQgZwLXFkyZVgEahBUiUw7ZSFtcBNPWN9pump,Loom,socctl,365.4,False,False,,,0,6,,,0.0,706324196131,20013767,1000,226,265.49,True,dex,0,59,70,0.843,59,70,6371.94,6371.94,-15.38,-15.38,,0,0,0,0
1788325467,DxnC57wDY2sgdqS4ed9HFdf19qkinduWLJQFt7Yamoon,GTA6,socctl,365.4,False,False,,,0,6,,,0.5655033307155991,56008204804,20013767,72,619,6.98,False,dex,0,25,0,25.0,25,0,8256.31,8256.31,170.0,170.0,,0,0,0,0
1788325911,BBs3n8tH2KsGHeYzbRQ1X1co2mLpwYZNJxAFB9N2SWCk,Pumpcat,wait120,184.5,False,False,,,0,6,,,0.0,490388303858688,20014457,672,151,267.02,False,dex,0,181,235,0.77,181,235,6798.64,6798.64,234.0,234.0,,,,,
1788325911,7YJqXsB4fVMARLxpo2Ubndw9VX6rw1tN3VFSUBkFnbJs,RWASWEEP,wait120,141.5,False,False,,,0,6,,,0.47267756059442434,178025312936,20014457,444,217,122.76,False,dex,0,179,69,2.594,179,69,40789.26,40789.26,29.88,29.88,22174.38,0,0,0,0
1788325911,BBs3n8tH2KsGHeYzbRQ1X1co2mLpwYZNJxAFB9N2SWCk,Pumpcat,dexctl,184.5,False,False,,,0,6,,,0.0,490388303858688,20014457,672,151,267.02,False,dex,0,181,235,0.77,181,235,6798.64,6798.64,234.0,234.0,,,,,
1788325911,HqvhHkv223Axh5nC1ZqXQCP6awfZMqAugR4F2uL7hTpU,LADS,dexctl,303.5,False,False,,,0,6,,,0.0,38162696156,20014457,1000,172,348.84,True,dex,0,327,432,0.757,348,453,12521.92,13738.71,60.89,316.0,,,,,
1788325911,7YJqXsB4fVMARLxpo2Ubndw9VX6rw1tN3VFSUBkFnbJs,RWASWEEP,dexctl,141.5,False,False,,,0,6,,,0.22038585847845815,84704665086,20014457,444,217,122.76,False,dex,0,179,69,2.594,179,69,40789.26,40789.26,29.88,29.88,22174.38,0,0,0,0
1788325911,4hNRYVm1imbs4SpH6R2Bvek2Y2nNCF1bKGDoLUzRpump,$CHONK,dexctl,160.5,False,False,,,0,6,,,1.5399110644141643,600447021804,20014457,9,208,2.6,False,dex,0,6,2,3.0,6,2,289.83,289.83,16.89,16.89,,0,0,0,0
1788325911,7YJqXsB4fVMARLxpo2Ubndw9VX6rw1tN3VFSUBkFnbJs,RWASWEEP,surge,141.5,False,False,,,0,6,,,0.6177376683150039,88584062940,20014457,444,217,122.76,False,dex,0,179,69,2.594,179,69,40789.26,40789.26,29.88,29.88,22174.38,0,0,0,0
1788325911,CbwAev4koqtES4JVyjqoDcTTZcCdk1ZcXF2nYZhEpump,foneless,surge,214.5,False,False,,,0,6,,,1.593066925485068,32780011900,20014457,1000,237,253.16,True,dex,0,325,116,2.802,325,116,49277.3,49277.3,23.36,23.36,20971.01,,,,
1788325911,7YJqXsB4fVMARLxpo2Ubndw9VX6rw1tN3VFSUBkFnbJs,RWASWEEP,surge1h,141.5,False,False,,,0,6,,,0.0,94693705022,20014457,444,217,122.76,False,dex,0,179,69,2.594,179,69,40789.26,40789.26,29.88,29.88,22174.38,0,0,0,0
1788325911,CbwAev4koqtES4JVyjqoDcTTZcCdk1ZcXF2nYZhEpump,foneless,surge1h,214.5,False,False,,,0,6,,,3.7351147849415565,27441709499,20014457,1000,237,253.16,True,dex,0,325,116,2.802,325,116,49277.3,49277.3,23.36,23.36,20971.01,,,,
1788325911,BBs3n8tH2KsGHeYzbRQ1X1co2mLpwYZNJxAFB9N2SWCk,Pumpcat,volume,184.5,False,False,,,0,6,,,0.0,490388303858688,20014457,672,151,267.02,False,dex,0,181,235,0.77,181,235,6798.64,6798.64,234.0,234.0,,,,,
1788325911,HqvhHkv223Axh5nC1ZqXQCP6awfZMqAugR4F2uL7hTpU,LADS,volume,303.5,False,False,,,0,6,,,0.0,3683256046,20014457,1000,172,348.84,True,dex,0,327,432,0.757,348,453,12521.92,13738.71,60.89,316.0,,,,,
1788325911,7YJqXsB4fVMARLxpo2Ubndw9VX6rw1tN3VFSUBkFnbJs,RWASWEEP,volume,141.5,False,False,,,0,6,,,0.5768612816521608,94932110167,20014457,444,217,122.76,False,dex,0,179,69,2.594,179,69,40789.26,40789.26,29.88,29.88,22174.38,0,0,0,0
1788325911,7YJqXsB4fVMARLxpo2Ubndw9VX6rw1tN3VFSUBkFnbJs,RWASWEEP,socctl,141.5,False,False,,,0,6,,,0.5768612816521608,94932110167,20014457,444,217,122.76,False,dex,0,179,69,2.594,179,69,40789.26,40789.26,29.88,29.88,22174.38,0,0,0,0
1788325911,4hNRYVm1imbs4SpH6R2Bvek2Y2nNCF1bKGDoLUzRpump,$CHONK,socctl,160.5,False,False,,,0,6,,,1.6133615924517415,600447021804,20014457,9,208,2.6,False,dex,0,6,2,3.0,6,2,289.83,289.83,16.89,16.89,,0,0,0,0
1788326090,5GetEpzX3q1FcCgPPKx9nNhK2Mr3i8aabLUo97Qxpump,HELLO,wait120,166.5,False,False,,,0,6,,,1.5816656784607,705610705521,19987913,4,4,,False,,,,,,,,,,,,,,,,
1788326090,9bZgZW952rpvxzs3wreh86A6wvQoncRXVCG6EsaYwWBH,心怀感恩,dexctl,217.2,False,False,,,0,6,,,0.0,142168042939,19987913,1000,212,283.02,True,dex,0,93,30,3.1,93,30,8416.63,8416.63,21.27,21.27,18747.01,0,0,0,0
1788326090,AvRUYJFhP67ssqQvVQMMEH6FVPhjP234gWGXmofApump,ASS,dexctl,124.2,False,False,,,0,6,,,0.6141814392588619,705610705497,19987913,91,14,390.0,False,dex,0,2,2,1.0,2,2,68.4,68.4,,,,0,0,0,0
1788326090,8Be2JimwEBvpJ9xzmX9ewRyW9Hke3JeX46HmdJinpump,GoPro Cat,dexctl,141.2,False,False,,,0,6,,,0.0,705270973935,19987913,80,227,21.15,False,dex,0,23,20,1.15,23,20,2758.4,2758.4,4.51,4.51,,0,0,0,0
1788326090,B1CswzbBvSN8fVK97DbfaS1rT7z5Qoioo4s1MkhWpump,cheater ,dexctl,156.2,False,False,,,0,6,,,0.0,694763818180,19987913,820,327,150.46,False,dex,0,19,8,2.375,19,8,696.51,696.51,-5.27,-5.27,,0,0,0,0
1788326090,CyCoBVQLk9KazTgmBSkr19zNYXcM78KkMaBBGmwED3FG,MCRIB,dexctl,159.2,False,False,,,0,6,,,1.6092894271806484,705151127532,19987913,736,112,394.29,False,dex,0,10,11,0.909,10,11,1375.18,1375.18,-26.34,-26.34,,0,0,0,0
1788326090,CSU9bru4Z9udxzWibAEQ7qCwZeXQMSfxiaUgj7H1pump,NOGE,dexctl,162.2,False,False,,,0,6,,,1.2416351839530004,705279428388,19987913,1000,318,188.68,True,dex,0,123,75,1.64,123,75,7653.32,7653.32,78.42,78.42,,0,0,0,0
1788326090,3gKarvudAZq4P8LLVtp62nbJu4k6C8HV3B22fGeDpump,Clem,dexctl,166.2,False,False,,,0,6,,,1.3965964588903403,620521213975,19987913,36,422,5.12,False,dex,0,15,5,3.0,15,5,657.38,657.38,14.42,14.42,,0,0,0,0
1788326090,47zbKAuBj5UoFLW7ocQAhnk3Q5SJQSrEhTkAASkVpump,HELLO,dexctl,168.2,False,False,,,0,6,,,1.5715833449717604,705610705497,19987913,4,212,1.13,False,dex,0,2,1,2.0,2,1,2.0,2.0,0.2,0.2,,0,0,0,0
